x,y
128,53.69383239746094
128,53.94830322265625
128,54.202789306640625
128,54.45726013183594
128,54.71173095703125
128,54.96620178222656
128,55.220672607421875
128,55.47514343261719
128,55.72962951660156
128,55.984100341796875
128,56.23857116699219
128,56.4930419921875
128,56.74751281738281
128,57.001983642578125
128,57.25645446777344
128,57.51094055175781
128,57.765411376953125
128,58.01988220214844
128,58.27435302734375
128,58.52882385253906
128,58.783294677734375
128,59.03778076171875
128,59.29225158691406
128,59.546722412109375
128,59.80119323730469
128,60.0556640625
128,60.31013488769531
128,60.564605712890625
128,60.819091796875
128,61.07356262207031
128,61.328033447265625
128,61.58250427246094
128,61.83697509765625
128,62.09144592285156
128,62.34593200683594
128,62.60040283203125
128,62.85487365722656
128,63.109344482421875
128,63.36381530761719
128,63.6182861328125
128,63.87275695800781
128,64.12724304199219
128,64.3817138671875
128,64.63618469238281
128,64.89065551757812
128,65.14512634277344
128,65.39959716796875
128,65.65406799316406
128,65.90855407714844
128,66.16302490234375
128,66.41749572753906
128,66.67196655273438
128,66.92643737792969
128,67.180908203125
128,67.43539428710938
128,67.68986511230469
128,67.9443359375
128,68.19880676269531
128,68.45327758789062
128,68.70774841308594
128,68.96221923828125
128,69.21670532226562
128,69.47117614746094
128,69.72564697265625
128,69.98011779785156
128,70.23458862304688
128,70.48905944824219
128,70.74354553222656
128,70.99801635742188
128,71.25248718261719
128,71.5069580078125
128,71.76142883300781
128,72.01589965820312
128,72.27037048339844
128,72.52485656738281
128,72.77932739257812
128,73.03379821777344
128,73.28826904296875
128,73.54273986816406
128,73.79721069335938
128,74.05169677734375
128,74.30616760253906
128,74.56063842773438
128,74.81510925292969
128,75.069580078125
128,75.32405090332031
128,75.57852172851562
128,75.8330078125
128,76.08747863769531
128,76.34194946289062
128,76.59642028808594
128,76.85089111328125
128,77.10536193847656
128,77.35984802246094
128,77.61431884765625
128,77.86878967285156
128,78.12326049804688
128,78.37773132324219
128,78.6322021484375
128,78.88667297363281
128,79.14115905761719
128,79.3956298828125
128,79.65010070800781
128,79.90457153320312
128,80.15904235839844
128,80.41351318359375
128,80.66799926757812
128,80.92247009277344
128,81.17694091796875
128,81.43141174316406
128,81.68588256835938
128,81.94035339355469
128,82.19482421875
128,82.44931030273438
128,82.70378112792969
128,82.958251953125
128,83.21272277832031
128,83.46719360351562
128,83.72166442871094
128,83.97615051269531
128,84.23062133789062
128,84.48509216308594
128,84.73956298828125
128,84.99403381347656
128,85.24850463867188
128,85.50297546386719
128,85.75746154785156
128,86.01193237304688
128,86.26640319824219
128,86.5208740234375
128,86.77534484863281
128,87.02981567382812
128,87.2843017578125
128,87.53877258300781
128,87.79324340820312
128,88.04771423339844
128,88.30218505859375
128,88.55665588378906
128,88.81112670898438
128,89.06561279296875
128,89.32008361816406
128,89.57455444335938
128,89.82902526855469
128,90.08349609375
128,90.33796691894531
128,90.59243774414062
128,90.846923828125
128,91.10139465332031
128,91.35586547851562
128,91.61033630371094
128,91.86480712890625
128,92.11927795410156
128,92.37376403808594
128,92.62823486328125
128,92.88270568847656
128,93.13717651367188
128,93.39164733886719
128,93.6461181640625
128,93.90058898925781
128,94.15507507324219
128,94.4095458984375
128,94.66401672363281
128,94.91848754882812
128,95.17295837402344
128,95.42742919921875
128,95.68191528320312
128,95.93638610839844
128,96.19085693359375
128,96.44532775878906
128,96.69979858398438
128,96.95426940917969
128,97.208740234375
128,97.46322631835938
128,97.71769714355469
128,97.97216796875
128,98.22663879394531
128,98.48110961914062
128,98.73558044433594
128,98.99006652832031
128,99.24453735351562
128,99.49900817871094
128,99.75347900390625
128,100.00794982910156
128,100.26242065429688
128,100.51689147949219
128,100.77137756347656
128,101.02584838867188
128,101.28031921386719
128,101.5347900390625
128,101.78926086425781
128,102.04373168945312
128,102.2982177734375
128,102.55268859863281
128,102.80715942382812
128,103.06163024902344
128,103.31610107421875
128,103.57057189941406
128,103.82504272460938
128,104.07952880859375
128,104.33399963378906
128,104.58847045898438
128,104.84294128417969
128,105.097412109375
128,105.35188293457031
128,105.60636901855469
128,105.86083984375
128,106.11531066894531
128,106.36978149414062
128,106.62425231933594
128,106.87872314453125
128,107.13319396972656
128,107.38768005371094
128,107.64215087890625
128,107.89662170410156
128,108.15109252929688
128,108.40556335449219
128,108.6600341796875
128,108.91452026367188
128,109.16899108886719
128,109.4234619140625
128,109.67793273925781
128,109.93240356445312
128,110.18687438964844
128,110.44134521484375
128,110.69583129882812
128,110.95030212402344
128,111.20477294921875
128,111.45924377441406
128,111.71371459960938
128,111.96818542480469
128,112.22267150878906
128,112.47714233398438
128,112.73161315917969
128,112.986083984375
128,113.24055480957031
128,113.49502563476562
128,113.74949645996094
128,114.00398254394531
128,114.25845336914062
128,114.51292419433594
128,114.76739501953125
128,115.02186584472656
128,115.27633666992188
128,115.53080749511719
128,115.78529357910156
128,116.03976440429688
128,116.29423522949219
128,116.5487060546875
128,116.80317687988281
128,117.05764770507812
128,117.3121337890625
128,117.56660461425781
128,117.82107543945312
128,118.07554626464844
128,118.33001708984375
128,118.58448791503906
128,118.83895874023438
128,119.09344482421875
128,119.34791564941406
128,119.60238647460938
128,119.85685729980469
128,120.111328125
128,120.36579895019531
128,120.62028503417969
128,120.874755859375
128,121.12922668457031
128,121.38369750976562
128,121.63816833496094
128,121.89263916015625
128,122.14710998535156
128,122.40159606933594
128,122.65606689453125
128,122.91053771972656
128,123.16500854492188
128,123.41947937011719
128,123.6739501953125
128,123.92843627929688
128,124.18290710449219
128,124.4373779296875
128,124.69184875488281
128,124.94631958007812
128,125.20079040527344
128,125.45526123046875
128,125.70974731445312
128,125.96421813964844
128,126.21868896484375
128,126.47315979003906
128,126.72763061523438
128,126.98210144042969
128,127.23658752441406
128,127.49105834960938
128,127.74552917480469
128,128
127.74551391601562,128.00001525878906
127.49105834960938,128.00001525878906
127.236572265625,128.00001525878906
126.98211669921875,128.00001525878906
126.72763061523438,128.00001525878906
126.47317504882812,128.00001525878906
126.21868896484375,128.00001525878906
125.96420288085938,128.00001525878906
125.70974731445312,128.00001525878906
125.45526123046875,128.00001525878906
125.2008056640625,128.00001525878906
124.94631958007812,128.00001525878906
124.69186401367188,128.00001525878906
124.4373779296875,128.00001525878906
124.18289184570312,128.00001525878906
123.92843627929688,128.00001525878906
123.6739501953125,128.00001525878906
123.41949462890625,128.00001525878906
123.16500854492188,128.00001525878906
122.9105224609375,128.00001525878906
122.65606689453125,128.00001525878906
122.40158081054688,128.00001525878906
122.14712524414062,128.00001525878906
121.89263916015625,128.00001525878906
121.63818359375,128.00001525878906
121.38369750976562,128.00001525878906
121.12921142578125,128.00001525878906
120.874755859375,128.00001525878906
120.62026977539062,128.00001525878906
120.36581420898438,128.00001525878906
120.111328125,128.00001525878906
119.85687255859375,128.00001525878906
119.60238647460938,128.00001525878906
119.347900390625,128.00001525878906
119.09344482421875,128.00001525878906
118.83895874023438,128.00001525878906
118.58450317382812,128.00001525878906
118.33001708984375,128.00001525878906
118.0755615234375,128.00001525878906
117.82107543945312,128.00001525878906
117.56658935546875,128.00001525878906
117.3121337890625,128.00001525878906
117.05764770507812,128.00001525878906
116.80319213867188,128.00001525878906
116.5487060546875,128.00001525878906
116.29421997070312,128.00001525878906
116.03976440429688,128.00001525878906
115.7852783203125,128.00001525878906
115.53082275390625,128.00001525878906
115.27633666992188,128.00001525878906
115.02188110351562,128.00001525878906
114.76739501953125,128.00001525878906
114.51290893554688,128.00001525878906
114.25845336914062,128.00001525878906
114.00396728515625,128.00001525878906
113.74951171875,128.00001525878906
113.49502563476562,128.00001525878906
113.24057006835938,128.00001525878906
112.986083984375,128.00001525878906
112.73159790039062,128.00001525878906
112.47714233398438,128.00001525878906
112.22265625,128.00001525878906
111.96820068359375,128.00001525878906
111.71371459960938,128.00001525878906
111.45925903320312,128.00001525878906
111.20477294921875,128.00001525878906
110.95028686523438,128.00001525878906
110.69583129882812,128.00001525878906
110.44134521484375,128.00001525878906
110.1868896484375,128.00001525878906
109.93240356445312,128.00001525878906
109.67791748046875,128.00001525878906
109.4234619140625,128.00001525878906
109.16897583007812,128.00001525878906
108.91452026367188,128.00001525878906
108.6600341796875,128.00001525878906
108.40557861328125,128.00001525878906
108.15109252929688,128.00001525878906
107.8966064453125,128.00001525878906
107.64215087890625,128.00001525878906
107.38766479492188,128.00001525878906
107.13320922851562,128.00001525878906
106.87872314453125,128.00001525878906
106.624267578125,128.00001525878906
106.36978149414062,128.00001525878906
106.11529541015625,128.00001525878906
105.86083984375,128.00001525878906
105.60635375976562,128.00001525878906
105.35189819335938,128.00001525878906
105.097412109375,128.00001525878906
104.84295654296875,128.00001525878906
104.58847045898438,128.00001525878906
104.333984375,128.00001525878906
104.07952880859375,128.00001525878906
103.82504272460938,128.00001525878906
103.57058715820312,128.00001525878906
103.31610107421875,128.00001525878906
103.06161499023438,128.00001525878906
102.80715942382812,128.00001525878906
102.55267333984375,128.00001525878906
102.2982177734375,128.00001525878906
102.04373168945312,128.00001525878906
101.78927612304688,128.00001525878906
101.5347900390625,128.00001525878906
101.28030395507812,128.00001525878906
101.02584838867188,128.00001525878906
100.7713623046875,128.00001525878906
100.51690673828125,128.00001525878906
100.26242065429688,128.00001525878906
100.00796508789062,128.00001525878906
99.75347900390625,128.00001525878906
99.49899291992188,128.00001525878906
99.24453735351562,128.00001525878906
98.99005126953125,128.00001525878906
98.735595703125,128.00001525878906
98.48110961914062,128.00001525878906
98.22665405273438,128.00001525878906
97.97216796875,128.00001525878906
97.71768188476562,128.00001525878906
97.46322631835938,128.00001525878906
97.208740234375,128.00001525878906
96.95428466796875,128.00001525878906
96.69979858398438,128.00001525878906
96.44534301757812,128.00001525878906
96.19085693359375,128.00001525878906
95.93637084960938,128.00001525878906
95.68191528320312,128.00001525878906
95.42742919921875,128.00001525878906
95.1729736328125,128.00001525878906
94.91848754882812,128.00001525878906
94.66400146484375,128.00001525878906
94.4095458984375,128.00001525878906
94.15505981445312,128.00001525878906
93.90060424804688,128.00001525878906
93.6461181640625,128.00001525878906
93.39166259765625,128.00001525878906
93.13717651367188,128.00001525878906
92.8826904296875,128.00001525878906
92.62823486328125,128.00001525878906
92.37374877929688,128.00001525878906
92.11929321289062,128.00001525878906
91.86480712890625,128.00001525878906
91.6103515625,128.00001525878906
91.35586547851562,128.00001525878906
91.10137939453125,128.00001525878906
90.846923828125,128.00001525878906
90.59243774414062,128.00001525878906
90.33798217773438,128.00001525878906
90.08349609375,128.00001525878906
89.82904052734375,128.00001525878906
89.57455444335938,128.00001525878906
89.320068359375,128.00001525878906
89.06561279296875,128.00001525878906
88.81112670898438,128.00001525878906
88.55667114257812,128.00001525878906
88.30218505859375,128.00001525878906
88.04769897460938,128.00001525878906
87.79324340820312,128.00001525878906
87.53875732421875,128.00001525878906
87.2843017578125,128.00001525878906
87.02981567382812,128
86.77536010742188,128
86.5208740234375,128
86.26638793945312,128
86.01193237304688,128
85.7574462890625,128
85.50299072265625,128
85.24850463867188,128
84.99404907226562,128
84.73956298828125,128
84.48507690429688,128
84.23062133789062,128
83.97613525390625,128
83.7216796875,128
83.46719360351562,128
83.21273803710938,128
82.958251953125,128
82.70376586914062,128
82.44931030273438,128
82.19482421875,128
81.94036865234375,128
81.68588256835938,128
81.431396484375,128
81.17694091796875,128
80.92245483398438,128
80.66799926757812,128
80.41351318359375,128
80.1590576171875,128
79.90457153320312,128
79.65008544921875,128
79.3956298828125,128
79.14114379882812,128
78.88668823242188,128
78.6322021484375,128
78.37774658203125,128
78.12326049804688,128
77.8687744140625,128
77.61431884765625,128
77.35983276367188,128
77.10537719726562,128
76.85089111328125,128
76.596435546875,128
76.34194946289062,128
76.08746337890625,128
75.8330078125,128
75.57852172851562,128
75.32406616210938,128
75.069580078125,128
74.81512451171875,128
74.56063842773438,128
74.30615234375,128
74.05169677734375,128
73.79721069335938,128
73.54275512695312,128
73.28826904296875,128
73.03378295898438,128
72.77932739257812,128
72.52484130859375,128
72.2703857421875,128
72.01589965820312,128
71.76144409179688,128
71.5069580078125,128
71.25247192382812,128
70.99801635742188,128
70.7435302734375,128
70.48907470703125,128
70.23458862304688,128
69.98013305664062,128
69.72564697265625,128
69.47116088867188,128
69.21670532226562,128
68.96221923828125,128
68.707763671875,128
68.45327758789062,128
68.19882202148438,128
67.9443359375,128
67.68984985351562,128
67.43539428710938,128
67.180908203125,128
66.92645263671875,128
66.67196655273438,128
66.41748046875,128
66.16302490234375,128
65.90853881835938,128
65.65408325195312,128
65.39959716796875,128
65.1451416015625,128
64.89065551757812,128
64.63616943359375,128
64.3817138671875,128
64.12722778320312,128
63.872772216796875,128
63.6182861328125,128
63.36383056640625,128
63.109344482421875,128
62.8548583984375,128
62.60040283203125,128
62.345916748046875,128
62.091461181640625,128
61.83697509765625,128
61.58251953125,128
61.328033447265625,128
61.07354736328125,128
60.819091796875,128
60.564605712890625,128
60.310150146484375,128
60.0556640625,128
59.801177978515625,128
59.546722412109375,128
59.292236328125,128
59.03778076171875,128
58.783294677734375,128
58.528839111328125,128
58.27435302734375,128
58.019866943359375,128
57.765411376953125,128
57.51092529296875,128
57.2564697265625,128
57.001983642578125,128
56.747528076171875,128
56.4930419921875,128
56.238555908203125,128
55.984100341796875,128
55.7296142578125,128
55.47515869140625,128
55.220672607421875,128
54.966217041015625,128
54.71173095703125,128
54.457244873046875,128
54.202789306640625,128
53.94830322265625,128
53.69384765625,128
53.439361572265625,128
53.18487548828125,128
52.930419921875,128
52.675933837890625,128
52.421478271484375,128
52.1669921875,128
51.91253662109375,128
51.658050537109375,128
51.403564453125,128
51.14910888671875,128
50.894622802734375,128
50.640167236328125,128
